,Method,Parameter,Signal_id,Repetition,-5,0,5,10,15,20
5493,dt,{'LB': 1.0},trumpet,93,1.0735313892364502,1.1423118114471436,1.2994749546051025,1.5708041191101074,1.9386831521987915,2.3674516677856445
5494,dt,{'LB': 1.0},trumpet,94,1.061003565788269,1.1255840063095093,1.28480064868927,1.5587525367736816,1.9379065036773682,2.4069225788116455
5495,dt,{'LB': 1.0},trumpet,95,1.064099669456482,1.1289513111114502,1.2813628911972046,1.553925633430481,1.8977354764938354,2.3433737754821777
5496,dt,{'LB': 1.0},trumpet,96,1.0557188987731934,1.1161147356033325,1.2552781105041504,1.5078091621398926,1.8594000339508057,2.2983546257019043
5497,dt,{'LB': 1.0},trumpet,97,1.0615687370300293,1.1237963438034058,1.2741273641586304,1.5405693054199219,1.8989479541778564,2.344249963760376
5498,dt,{'LB': 1.0},trumpet,98,1.061391830444336,1.1219862699508667,1.2568801641464233,1.512277603149414,1.8650349378585815,2.308276414871216
5499,dt,{'LB': 1.0},trumpet,99,1.067964792251587,1.1408066749572754,1.3010557889938354,1.5784581899642944,1.932669758796692,2.3358020782470703
7000,dt,{'LB': 1.25},trumpet,0,1.0677616596221924,1.1417137384414673,1.3034988641738892,1.591505765914917,2.000243902206421,2.4602205753326416
7001,dt,{'LB': 1.25},trumpet,1,1.0662131309509277,1.144444465637207,1.303934097290039,1.590728998184204,1.9664340019226074,2.4717886447906494
7002,dt,{'LB': 1.25},trumpet,2,1.0779004096984863,1.1528831720352173,1.3178225755691528,1.59345543384552,1.9737915992736816,2.4614903926849365
7003,dt,{'LB': 1.25},trumpet,3,1.0633800029754639,1.1231966018676758,1.262971043586731,1.528850793838501,1.8937313556671143,2.371910810470581
7004,dt,{'LB': 1.25},trumpet,4,1.0790389776229858,1.150843620300293,1.3187907934188843,1.5940114259719849,1.9712389707565308,2.4337401390075684
7005,dt,{'LB': 1.25},trumpet,5,1.0712440013885498,1.1405456066131592,1.2926065921783447,1.545371413230896,1.9194471836090088,2.4101383686065674
7006,dt,{'LB': 1.25},trumpet,6,1.0573387145996094,1.1203254461288452,1.268946647644043,1.5351953506469727,1.9114426374435425,2.3637540340423584
7007,dt,{'LB': 1.25},trumpet,7,1.0640307664871216,1.1356279850006104,1.299263596534729,1.5866632461547852,1.9855350255966187,2.46942400932312
7008,dt,{'LB': 1.25},trumpet,8,1.069790244102478,1.145033597946167,1.3140519857406616,1.6025056838989258,1.9678531885147095,2.441323757171631
7009,dt,{'LB': 1.25},trumpet,9,1.067341923713684,1.126846432685852,1.2641900777816772,1.5236444473266602,1.880683183670044,2.369358777999878
7010,dt,{'LB': 1.25},trumpet,10,1.0785561800003052,1.157015323638916,1.3241076469421387,1.5981462001800537,1.988561749458313,2.461183786392212
